,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,logprobs_json,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
1236,1236,True,True,2296645,9887530,2296645+9887530=,8,0,12184175,"[{""token"": ""121"", ""logprob"": -2.4153549e-05, ""top_5_logprobs"": [{""token"": ""121"", ""logprob"": -2.4153549e-05}, {""token"": ""12"", ""logprob"": -11.193635}, {""token"": ""1"", ""logprob"": -11.826676}, {""token"": "" "", ""logprob"": -14.167592}, {""token"": ""118"", ""logprob"": -14.467294}]}, {""token"": ""841"", ""logprob"": -1.7547061, ""top_5_logprobs"": [{""token"": ""841"", ""logprob"": -1.7547061}, {""token"": ""941"", ""logprob"": -2.1043308}, {""token"": ""741"", ""logprob"": -2.104697}, {""token"": ""041"", ""logprob"": -2.1902206}, {""token"": ""541"", ""logprob"": -2.2064006}]}, {""token"": ""75"", ""logprob"": -2.6968896e-06, ""top_5_logprobs"": [{""token"": ""75"", ""logprob"": -2.6968896e-06}, {""token"": ""76"", ""logprob"": -14.714322}, {""token"": ""70"", ""logprob"": -14.878369}, {""token"": ""175"", ""logprob"": -14.904746}, {""token"": ""74"", ""logprob"": -15.221938}]}]",195,3,"5069268+5435377=10504645,5254464+9329480=14583944,7712561+8501109=16213670,7863333+8084119=15947452,9873697+1528334=11402031,6325774+9353285=15679059,2355198+8490683=10845881,8993939+6188605=15182544",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1237,1237,True,True,7324460,83361585,7324460+83361585=,8,0,90686045,"[{""token"": ""906"", ""logprob"": -0.00028040475, ""top_5_logprobs"": [{""token"": ""906"", ""logprob"": -0.00028040475}, {""token"": ""90"", ""logprob"": -8.835056}, {""token"": ""**"", ""logprob"": -10.513239}, {""token"": ""9"", ""logprob"": -10.528294}, {""token"": ""907"", ""logprob"": -10.967262}]}, {""token"": ""860"", ""logprob"": -7.703444e-06, ""top_5_logprobs"": [{""token"": ""860"", ""logprob"": -7.703444e-06}, {""token"": ""859"", ""logprob"": -12.253105}, {""token"": ""960"", ""logprob"": -14.461935}, {""token"": ""060"", ""logprob"": -14.716829}, {""token"": ""861"", ""logprob"": -15.191528}]}, {""token"": ""45"", ""logprob"": -2.4584822e-06, ""top_5_logprobs"": [{""token"": ""45"", ""logprob"": -2.4584822e-06}, {""token"": ""045"", ""logprob"": -13.073499}, {""token"": ""50"", ""logprob"": -16.78703}, {""token"": ""4"", ""logprob"": -16.94112}, {""token"": ""05"", ""logprob"": -17.24757}]}]",195,3,"72220410+9831607=82052017,24521100+9877755=34398855,32644126+5022917=37667043,80594415+3848109=84442524,68890165+2307565=71197730,11735096+9847550=21582646,15975486+8801882=24777368,41253871+2475395=43729266",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1238,1238,True,True,48777342,5888968,48777342+5888968=,8,0,54666310,"[{""token"": ""546"", ""logprob"": -4.246537e-06, ""top_5_logprobs"": [{""token"": ""546"", ""logprob"": -4.246537e-06}, {""token"": ""547"", ""logprob"": -13.229706}, {""token"": ""54"", ""logprob"": -14.542305}, {""token"": ""46"", ""logprob"": -14.614798}, {""token"": "" "", ""logprob"": -14.913282}]}, {""token"": ""663"", ""logprob"": -9.5079726e-05, ""top_5_logprobs"": [{""token"": ""663"", ""logprob"": -9.5079726e-05}, {""token"": ""662"", ""logprob"": -9.337349}, {""token"": ""763"", ""logprob"": -13.313261}, {""token"": ""673"", ""logprob"": -13.843708}, {""token"": ""563"", ""logprob"": -14.346209}]}, {""token"": ""10"", ""logprob"": -1.9361265e-07, ""top_5_logprobs"": [{""token"": ""10"", ""logprob"": -1.9361265e-07}, {""token"": ""20"", ""logprob"": -16.934523}, {""token"": ""30"", ""logprob"": -17.022661}, {""token"": ""40"", ""logprob"": -17.816135}, {""token"": ""1"", ""logprob"": -18.010977}]}]",195,3,"6932255+65950755=72883010,2483253+79914490=82397743,1171630+55425829=56597459,2291006+37539029=39830035,1967645+32101879=34069524,4997202+42822370=47819572,1823631+49042831=50866462,9467007+48793928=58260935",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1239,1239,True,True,7912827,94684519,7912827+94684519=,8,0,102797346,"[{""token"": ""102"", ""logprob"": -6.2729996e-06, ""top_5_logprobs"": [{""token"": ""102"", ""logprob"": -6.2729996e-06}, {""token"": ""$"", ""logprob"": -13.021104}, {""token"": ""1"", ""logprob"": -13.790456}, {""token"": ""+"", ""logprob"": -13.989697}, {""token"": ""103"", ""logprob"": -14.733844}]}, {""token"": ""797"", ""logprob"": -1.3827227, ""top_5_logprobs"": [{""token"": ""797"", ""logprob"": -1.3827227}, {""token"": ""997"", ""logprob"": -1.8756102}, {""token"": ""897"", ""logprob"": -1.892435}, {""token"": ""697"", ""logprob"": -2.3292885}, {""token"": ""597"", ""logprob"": -2.3867245}]}, {""token"": ""346"", ""logprob"": -5.7530575e-05, ""top_5_logprobs"": [{""token"": ""346"", ""logprob"": -5.7530575e-05}, {""token"": ""746"", ""logprob"": -10.362438}, {""token"": ""946"", ""logprob"": -11.529236}, {""token"": ""246"", ""logprob"": -11.87656}, {""token"": ""546"", ""logprob"": -12.782831}]}]",195,3,"91229344+9166832=100396176,96225789+5884832=102110621,97609158+6441246=104050404,96206767+8220761=104427528,99557496+2455077=102012573,95399446+4992066=100391512,96078081+4647527=100725608,98423396+8201357=106624753",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1240,1240,True,True,98776362,3154510,98776362+3154510=,8,0,101630872,"[{""token"": ""101"", ""logprob"": -0.00027718625, ""top_5_logprobs"": [{""token"": ""101"", ""logprob"": -0.00027718625}, {""token"": ""102"", ""logprob"": -8.302888}, {""token"": ""1"", ""logprob"": -11.227916}, {""token"": ""10"", ""logprob"": -11.428391}, {""token"": ""100"", ""logprob"": -12.771703}]}, {""token"": ""630"", ""logprob"": -2.0283237, ""top_5_logprobs"": [{""token"": ""630"", ""logprob"": -2.0283237}, {""token"": ""430"", ""logprob"": -2.0592284}, {""token"": ""830"", ""logprob"": -2.1881366}, {""token"": ""930"", ""logprob"": -2.268043}, {""token"": ""230"", ""logprob"": -2.305637}]}, {""token"": ""872"", ""logprob"": -5.5122365e-07, ""top_5_logprobs"": [{""token"": ""872"", ""logprob"": -5.5122365e-07}, {""token"": ""873"", ""logprob"": -16.037361}, {""token"": ""871"", ""logprob"": -16.454733}, {""token"": ""972"", ""logprob"": -16.50897}, {""token"": ""472"", ""logprob"": -17.063925}]}]",195,3,"8001386+97677570=105678956,5871717+96024993=101896710,9916538+94641877=104558415,2891563+99532012=102423575,7257702+95004493=102262195,6214461+97238780=103453241,4399115+96784252=101183367,8805684+96471619=105277303",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1241,1241,True,True,21754831,40249084,21754831+40249084=,8,0,62003915,"[{""token"": ""620"", ""logprob"": -0.06455382, ""top_5_logprobs"": [{""token"": ""620"", ""logprob"": -0.06455382}, {""token"": ""619"", ""logprob"": -2.772575}, {""token"": ""62"", ""logprob"": -11.34218}, {""token"": ""621"", ""logprob"": -14.815669}, {""token"": ""420"", ""logprob"": -15.175864}]}, {""token"": ""039"", ""logprob"": -4.4849444e-06, ""top_5_logprobs"": [{""token"": ""039"", ""logprob"": -4.4849444e-06}, {""token"": ""038"", ""logprob"": -12.699727}, {""token"": ""39"", ""logprob"": -15.104638}, {""token"": ""049"", ""logprob"": -15.420173}, {""token"": ""0"", ""logprob"": -15.734857}]}, {""token"": ""15"", ""logprob"": -1.7432603e-06, ""top_5_logprobs"": [{""token"": ""15"", ""logprob"": -1.7432603e-06}, {""token"": ""14"", ""logprob"": -14.835789}, {""token"": ""16"", ""logprob"": -15.154041}, {""token"": ""5"", ""logprob"": -15.621601}, {""token"": ""35"", ""logprob"": -15.665226}]}]",195,3,"21668060+57449590=79117650,57294824+32008796=89303620,14815667+65995777=80811444,26186828+29919035=56105863,35651610+23978321=59629931,60390645+16678668=77069313,45665966+39160723=84826689,67133082+13669015=80802097",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1242,1242,True,True,84616793,36636831,84616793+36636831=,8,0,121953424,"[{""token"": ""121"", ""logprob"": -1.27099975e-05, ""top_5_logprobs"": [{""token"": ""121"", ""logprob"": -1.27099975e-05}, {""token"": ""12"", ""logprob"": -12.208915}, {""token"": ""1"", ""logprob"": -12.213414}, {""token"": ""120"", ""logprob"": -13.216231}, {""token"": "" "", ""logprob"": -15.5322485}]}, {""token"": ""953"", ""logprob"": -1.3876069, ""top_5_logprobs"": [{""token"": ""953"", ""logprob"": -1.3876069}, {""token"": ""253"", ""logprob"": -1.6973584}, {""token"": ""753"", ""logprob"": -2.332433}, {""token"": ""853"", ""logprob"": -2.390424}, {""token"": ""653"", ""logprob"": -2.4654515}]}, {""token"": ""424"", ""logprob"": -0.106019095, ""top_5_logprobs"": [{""token"": ""424"", ""logprob"": -0.106019095}, {""token"": ""624"", ""logprob"": -2.669692}, {""token"": ""524"", ""logprob"": -3.529523}, {""token"": ""224"", ""logprob"": -6.3301954}, {""token"": ""924"", ""logprob"": -9.62972}]}]",195,3,"63767690+60567932=124335622,68180334+59804426=127984760,92033792+81577810=173611602,56049957+98502024=154551981,70579708+71079937=141659645,89459023+45277202=134736225,65411668+56308504=121720172,75625051+34285774=109910825",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1243,1243,True,True,5086073,985144293,5086073+985144293=,8,0,990230366,"[{""token"": ""990"", ""logprob"": -5.419287e-05, ""top_5_logprobs"": [{""token"": ""990"", ""logprob"": -5.419287e-05}, {""token"": ""985"", ""logprob"": -10.152917}, {""token"": ""$"", ""logprob"": -11.705173}, {""token"": ""991"", ""logprob"": -13.525477}, {""token"": "" "", ""logprob"": -13.820132}]}, {""token"": ""230"", ""logprob"": -0.00017505439, ""top_5_logprobs"": [{""token"": ""230"", ""logprob"": -0.00017505439}, {""token"": ""229"", ""logprob"": -9.36883}, {""token"": ""231"", ""logprob"": -10.030218}, {""token"": ""130"", ""logprob"": -10.900654}, {""token"": ""228"", ""logprob"": -11.750841}]}, {""token"": ""366"", ""logprob"": -6.704273e-07, ""top_5_logprobs"": [{""token"": ""366"", ""logprob"": -6.704273e-07}, {""token"": ""466"", ""logprob"": -15.700988}, {""token"": ""365"", ""logprob"": -15.957061}, {""token"": ""266"", ""logprob"": -16.026934}, {""token"": ""367"", ""logprob"": -16.089586}]}]",195,3,"176580383+3277526=179857909,335847075+1386393=337233468,283190536+1333784=284524320,352528428+6337257=358865685,354806864+6888967=361695831,712885926+5279408=718165334,291868211+5320722=297188933,221013825+9558668=230572493",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1244,1244,True,True,185254734,3970904,185254734+3970904=,8,0,189225638,"[{""token"": ""189"", ""logprob"": -6.392203e-06, ""top_5_logprobs"": [{""token"": ""189"", ""logprob"": -6.392203e-06}, {""token"": ""188"", ""logprob"": -12.699481}, {""token"": ""18"", ""logprob"": -13.86423}, {""token"": ""1"", ""logprob"": -14.007054}, {""token"": ""187"", ""logprob"": -14.78916}]}, {""token"": ""225"", ""logprob"": -2.0696643e-05, ""top_5_logprobs"": [{""token"": ""225"", ""logprob"": -2.0696643e-05}, {""token"": ""224"", ""logprob"": -11.908348}, {""token"": ""825"", ""logprob"": -12.120356}, {""token"": ""226"", ""logprob"": -12.338631}, {""token"": ""125"", ""logprob"": -13.8671875}]}, {""token"": ""638"", ""logprob"": -4.3202e-07, ""top_5_logprobs"": [{""token"": ""638"", ""logprob"": -4.3202e-07}, {""token"": ""838"", ""logprob"": -16.228968}, {""token"": ""637"", ""logprob"": -16.412083}, {""token"": ""639"", ""logprob"": -16.817106}, {""token"": ""738"", ""logprob"": -17.296108}]}]",195,3,"3287315+608766713=612054028,1296365+278801743=280098108,9518057+740531620=750049677,5910534+944422335=950332869,3538542+597598726=601137268,4003429+303422236=307425665,5211390+385126271=390337661,8596347+208732540=217328887",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1245,1245,True,True,52412399,283883516,52412399+283883516=,8,0,336295915,"[{""token"": ""336"", ""logprob"": -3.650519e-06, ""top_5_logprobs"": [{""token"": ""336"", ""logprob"": -3.650519e-06}, {""token"": ""335"", ""logprob"": -12.610113}, {""token"": "" "", ""logprob"": -16.681843}, {""token"": ""331"", ""logprob"": -16.782448}, {""token"": ""-"", ""logprob"": -18.422577}]}, {""token"": ""295"", ""logprob"": -0.00015026369, ""top_5_logprobs"": [{""token"": ""295"", ""logprob"": -0.00015026369}, {""token"": ""296"", ""logprob"": -8.817696}, {""token"": ""294"", ""logprob"": -13.589594}, {""token"": ""895"", ""logprob"": -15.414667}, {""token"": ""285"", ""logprob"": -16.000689}]}, {""token"": ""915"", ""logprob"": -5.7961847e-06, ""top_5_logprobs"": [{""token"": ""915"", ""logprob"": -5.7961847e-06}, {""token"": ""015"", ""logprob"": -12.969906}, {""token"": ""815"", ""logprob"": -14.0926895}, {""token"": ""415"", ""logprob"": -14.727451}, {""token"": ""315"", ""logprob"": -15.00251}]}]",195,3,"850893695+17635983=868529678,210650303+35868805=246519108,228780479+35525740=264306219,290609101+18023763=308632864,406890625+43057885=449948510,228181944+76558616=304740560,204614622+69513112=274127734,740590088+27310792=767900880",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1246,1246,True,True,257395027,98295508,257395027+98295508=,8,0,355690535,"[{""token"": ""355"", ""logprob"": -1.6240566e-06, ""top_5_logprobs"": [{""token"": ""355"", ""logprob"": -1.6240566e-06}, {""token"": "" "", ""logprob"": -14.428452}, {""token"": ""3"", ""logprob"": -15.435476}, {""token"": ""35"", ""logprob"": -15.728933}, {""token"": ""356"", ""logprob"": -15.920967}]}, {""token"": ""690"", ""logprob"": -4.3202e-07, ""top_5_logprobs"": [{""token"": ""690"", ""logprob"": -4.3202e-07}, {""token"": ""691"", ""logprob"": -15.623795}, {""token"": ""689"", ""logprob"": -15.709038}, {""token"": ""790"", ""logprob"": -17.568844}, {""token"": ""090"", ""logprob"": -17.939608}]}, {""token"": ""535"", ""logprob"": -2.220075e-06, ""top_5_logprobs"": [{""token"": ""535"", ""logprob"": -2.220075e-06}, {""token"": ""536"", ""logprob"": -14.75737}, {""token"": ""635"", ""logprob"": -15.051281}, {""token"": ""035"", ""logprob"": -15.483923}, {""token"": ""735"", ""logprob"": -15.843693}]}]",195,3,"12628881+172240967=184869848,35312021+918384632=953696653,39238006+864059666=903297672,93964727+410843073=504807800,65470866+807353930=872824796,97510190+826939737=924449927,61858872+930760010=992618882,62170615+606336416=668507031",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1247,1247,True,True,180805951,782706618,180805951+782706618=,8,0,963512569,"[{""token"": ""963"", ""logprob"": -1.6286107e-05, ""top_5_logprobs"": [{""token"": ""963"", ""logprob"": -1.6286107e-05}, {""token"": "" "", ""logprob"": -11.478681}, {""token"": ""962"", ""logprob"": -13.848592}, {""token"": ""961"", ""logprob"": -14.343441}, {""token"": ""983"", ""logprob"": -14.5671015}]}, {""token"": ""512"", ""logprob"": -3.2929079e-06, ""top_5_logprobs"": [{""token"": ""512"", ""logprob"": -3.2929079e-06}, {""token"": ""5"", ""logprob"": -14.229262}, {""token"": ""51"", ""logprob"": -14.790404}, {""token"": ""513"", ""logprob"": -15.356252}, {""token"": ""511"", ""logprob"": -15.424384}]}, {""token"": ""569"", ""logprob"": -4.8425554e-06, ""top_5_logprobs"": [{""token"": ""569"", ""logprob"": -4.8425554e-06}, {""token"": ""568"", ""logprob"": -13.181474}, {""token"": ""469"", ""logprob"": -14.60719}, {""token"": ""579"", ""logprob"": -14.6076}, {""token"": ""57"", ""logprob"": -15.365802}]}]",195,3,"238674364+359862489=598536853,245222102+452927503=698149605,582241804+388442332=970684136,370243539+349016683=719260222,503889717+243962573=747852290,198958478+754915307=953873785,257933111+653894534=911827645,100376628+762009944=862386572",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1248,1248,True,True,3709448,1526838,3709448+1526838=,8,0,5236286,"[{""token"": ""523"", ""logprob"": -4.20341e-05, ""top_5_logprobs"": [{""token"": ""523"", ""logprob"": -4.20341e-05}, {""token"": ""52"", ""logprob"": -11.037949}, {""token"": "" "", ""logprob"": -11.192232}, {""token"": ""5"", ""logprob"": -11.822193}, {""token"": ""524"", ""logprob"": -13.325996}]}, {""token"": ""628"", ""logprob"": -2.8160932e-06, ""top_5_logprobs"": [{""token"": ""628"", ""logprob"": -2.8160932e-06}, {""token"": ""627"", ""logprob"": -14.077975}, {""token"": ""728"", ""logprob"": -14.858706}, {""token"": ""629"", ""logprob"": -14.971763}, {""token"": ""638"", ""logprob"": -15.809897}]}, {""token"": ""6"", ""logprob"": -5.5122365e-07, ""top_5_logprobs"": [{""token"": ""6"", ""logprob"": -5.5122365e-07}, {""token"": ""8"", ""logprob"": -15.853969}, {""token"": ""5"", ""logprob"": -15.915469}, {""token"": ""4"", ""logprob"": -16.412828}, {""token"": ""7"", ""logprob"": -16.421963}]}]",195,3,"1569373+4948851=6518224,5792971+3473970=9266941,1905428+7501978=9407406,1510382+8335245=9845627,1764023+5171162=6935185,1136048+8404997=9541045,4251323+2075094=6326417,3465480+3152973=6618453",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1249,1249,True,True,3410745,8938167,3410745+8938167=,8,0,12378912,"[{""token"": ""123"", ""logprob"": -2.188868e-05, ""top_5_logprobs"": [{""token"": ""123"", ""logprob"": -2.188868e-05}, {""token"": ""1"", ""logprob"": -10.952863}, {""token"": "" "", ""logprob"": -13.552739}, {""token"": ""12"", ""logprob"": -14.016004}, {""token"": ""+"", ""logprob"": -14.779929}]}, {""token"": ""789"", ""logprob"": -1.6891019, ""top_5_logprobs"": [{""token"": ""789"", ""logprob"": -1.6891019}, {""token"": ""689"", ""logprob"": -1.97562}, {""token"": ""189"", ""logprob"": -2.018171}, {""token"": ""589"", ""logprob"": -2.3066041}, {""token"": ""389"", ""logprob"": -2.339073}]}, {""token"": ""12"", ""logprob"": -1.7432603e-06, ""top_5_logprobs"": [{""token"": ""12"", ""logprob"": -1.7432603e-06}, {""token"": ""1"", ""logprob"": -13.974579}, {""token"": ""2"", ""logprob"": -15.059746}, {""token"": ""13"", ""logprob"": -15.944542}, {""token"": ""02"", ""logprob"": -16.23444}]}]",195,3,"8577658+6720834=15298492,6166236+6816728=12982964,8830927+2670771=11501698,7439948+9667051=17106999,8564197+9511143=18075340,9286214+1171144=10457358,6134511+9532800=15667311,9094981+2080845=11175826",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
1250,1250,True,True,4535492,86621245,4535492+86621245=,8,0,91156737,"[{""token"": ""911"", ""logprob"": -0.0007129087, ""top_5_logprobs"": [{""token"": ""911"", ""logprob"": -0.0007129087}, {""token"": "" "", ""logprob"": -7.4707923}, {""token"": ""   "", ""logprob"": -10.241148}, {""token"": ""  "", ""logprob"": -10.318382}, {""token"": ""910"", ""logprob"": -10.922958}]}, {""token"": ""567"", ""logprob"": -4.9617593e-06, ""top_5_logprobs"": [{""token"": ""567"", ""logprob"": -4.9617593e-06}, {""token"": ""566"", ""logprob"": -13.205789}, {""token"": ""568"", ""logprob"": -13.505404}, {""token"": ""557"", ""logprob"": -13.723796}, {""token"": ""967"", ""logprob"": -16.175447}]}, {""token"": ""37"", ""logprob"": -2.577686e-06, ""top_5_logprobs"": [{""token"": ""37"", ""logprob"": -2.577686e-06}, {""token"": ""38"", ""logprob"": -14.207812}, {""token"": ""39"", ""logprob"": -14.940747}, {""token"": ""36"", ""logprob"": -15.153356}, {""token"": ""35"", ""logprob"": -15.401002}]}]",195,3,"25522001+2525066=28047067,87469515+6847387=94316902,54720019+3683339=58403358,23061336+8469348=31530684,32592500+8618777=41211277,25185276+1886427=27071703,34749860+3494026=38243886,76335869+5585162=81921031",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
