,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
711,81,False,False,1677324,7514842,"1,677,324+7,514,842=",12,0,9196166,231,3,"9170552+5847975=15018527,7380855+5717571=13098426,5593505+7572663=13166168,7475272+8730913=16206185,4743201+5450288=10193489,2735912+1459729=4195641,3515225+1269769=4784994,3365346+7490606=10855952",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,8,0,1
712,82,False,False,8842593,12036159,"8,842,593+12,036,159=",12,0,20878752,231,3,"8882383+33580510=42462893,1240203+81880230=83120433,7919477+27552534=35472011,6637809+50912839=57550648,7510300+14915065=22425365,5020224+40715670=45735894,2482537+38944057=41426594,5358994+28687651=34046645",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,8,0,1
713,83,False,False,8202333,472019863,"8,202,333+472,019,863=",12,0,480222196,231,3,"7641455+319064823=326706278,6503488+588839652=595343140,4691341+196652329=201343670,7527365+486421141=493948506,5747015+428145012=433892027,5210453+943067255=948277708,4046360+623249448=627295808,9551199+952860030=962411229",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,8,0,1
714,84,False,False,45909767,8780671,"45,909,767+8,780,671=",12,0,53690338,231,3,"68252673+4653217=72905890,39846021+6475304=46321325,56826450+1726740=58553190,30016410+5183658=35200068,19025966+8104169=27130135,24482765+2186233=26668998,86204256+8548245=94752501,94828821+7208829=102037650",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,8,0,1
715,85,False,False,40185932,43182335,"40,185,932+43,182,335=",12,0,83368467,231,3,"35939482+92138969=128078451,13169018+54222511=67391529,47719387+20449208=68168595,19229334+57721338=76950672,85808755+77557454=163366209,68211465+96430746=164642211,25849192+28143246=53992438,40161733+75426091=115587824",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,8,0,1
716,86,False,False,96811155,407867638,"96,811,155+407,867,638=",12,0,504678793,231,3,"23868770+357531309=381400079,24785425+326748798=351534223,47704409+185482751=233187160,40422673+371534377=411957050,18030370+642909390=660939760,47853038+521006624=568859662,31874950+263525377=295400327,14701796+860206732=874908528",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,8,0,1
717,87,False,False,592955730,7719228,"592,955,730+7,719,228=",12,0,600674958,231,3,"378338114+8429893=386768007,308453952+7078476=315532428,368026821+1997435=370024256,585694952+5808067=591503019,492001559+6644008=498645567,347112034+7096129=354208163,117534441+8363760=125898201,708793364+4786498=713579862",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,8,0,1
718,88,False,False,596780670,95328802,"596,780,670+95,328,802=",12,0,692109472,231,3,"828647029+92355008=921002037,486790710+12412170=499202880,332134013+57338390=389472403,641382327+92789912=734172239,284836072+41326047=326162119,777935941+23420091=801356032,705783674+91395906=797179580,256210808+87242121=343452929",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,8,0,1
719,89,False,False,752752744,328244045,"752,752,744+328,244,045=",12,0,1086996789,235,4,"139444578+603429774=742874352,548023229+864992027=1413015256,560260035+355114613=915374648,571593616+185862786=757456402,886141671+256013084=1142154755,957932887+202581471=1160514358,950605294+923999141=1874604435,724662583+193553360=918215943",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,8,0,1
720,0,False,False,2307350,6058422,"2,307,350+6,058,422=",12,0,"8,365,772",58,5,1883859+3177908=5061767,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
721,1,False,False,7778640,14016227,"7,778,640+14,016,227=",12,0,"21,794,867",58,5,6157348+19398045=25555393,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
722,2,False,False,9482500,964332763,"9,482,500+964,332,763=",12,0,"973,815,263",58,5,3081494+308527232=311608726,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
723,3,False,False,51629751,1711633,"51,629,751+1,711,633=",12,0,"53,341,384",58,5,97426154+1969350=99395504,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
724,4,False,False,57713793,81530413,"57,713,793+81,530,413=",12,0,139 244 206,58,5,92371500+72839049=165210549,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
725,5,False,False,10841276,608537036,"10,841,276+608,537,036=",12,0,"619,378,312",58,5,67428907+164641795=232070702,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
726,6,False,False,201260781,7489051,"201,260,781+7,489,051=",12,0,"208,749,832",58,5,170208648+1856445=172065093,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
727,7,False,False,580528087,15255626,"580,528,087+15,255,626=",12,0,"595,783,713",58,5,412503372+78551156=491054528,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
728,8,False,False,391577960,272373856,"391,577,960+272,373,856=",12,0,"663,951,816",60,5,329309516+949576714=1278886230,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
729,9,False,False,5807401,2374360,"5,807,401+2,374,360=",12,0,"8,181,761",58,5,3459116+9779543=13238659,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
730,10,False,False,3735601,78222315,"3,735,601+78,222,315=",12,0,"81,957,916",58,5,8625231+47615144=56240375,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
731,11,False,False,6612747,566641845,"6,612,747+566,641,845=",12,0,"573,254,592",58,5,6355373+715618011=721973384,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
732,12,False,False,42267863,8567869,"42,267,863+8,567,869=",12,0,"The sum of 42,267,863 and 8,567,869 is 50,",58,20,81825437+2779456=84604893,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
733,13,False,False,47695019,29774166,"47,695,019+29,774,166=",12,0,"77,469,185",58,5,55309205+97600455=152909660,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
734,14,False,False,18614706,518722247,"18,614,706+518,722,247=",12,0,"537,336,953",58,5,61417760+339607145=401024905,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
735,15,False,False,306492243,5719768,"306,492,243+5,719,768=",12,0,"312,211,011",58,5,624426857+5126563=629553420,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
736,16,False,False,808630085,27532599,"808,630,085+27,532,599=",12,0,"836,162,684",58,5,217757908+27742716=245500624,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
737,17,False,False,430298470,694067915,"430,298,470+694,067,915=",12,0,1 124 366 385,60,7,504512742+780846284=1285359026,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
738,18,False,False,7169254,6322530,"7,169,254+6,322,530=",12,0,"13,491,784",58,5,3379874+5752675=9132549,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
739,19,False,False,8572387,76470457,"8,572,387+76,470,457=",12,0,"The sum of 8,572,387 and 76,470,457 is 85,",58,20,5819391+30296338=36115729,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
740,20,False,False,4304231,377004109,"4,304,231+377,004,109=",12,0,"381,308,340",58,5,9410680+298513967=307924647,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
741,21,False,False,92387097,3019679,"92,387,097+3,019,679=",12,0,"95,406,776",58,5,53306770+7984063=61290833,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
742,22,False,False,35295736,81720003,"35,295,736+81,720,003=",12,0,116 015 739,58,5,75569500+39787328=115356828,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
743,23,False,False,31569348,923325852,"31,569,348+923,325,852=",12,0,"954,895,200",58,5,58849299+596122429=654971728,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
744,24,False,False,851153427,4266518,"851,153,427+4,266,518=",12,0,"855,419,945",58,5,835354186+7165905=842520091,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
745,25,False,False,910436316,79313778,"910,436,316+79,313,778=",12,0,"989,750,094",60,5,978139144+82311916=1060451060,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
746,26,False,False,439288219,390148286,"439,288,219+390,148,286=",12,0,829 436 505,58,5,319644065+185033292=504677357,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
747,27,False,False,7859788,7979386,"7,859,788+7,979,386=",12,0,"15,839,174",58,5,9269314+6827815=16097129,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
748,28,False,False,5746685,74617405,"5,746,685+74,617,405=",12,0,"80,364,090",58,5,9501390+25084631=34586021,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
749,29,False,False,1227763,881768096,"1,227,763+881,768,096=",12,0,"882,995,859",58,5,1581250+123021143=124602393,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
750,30,False,False,28696832,1516385,"28,696,832+1,516,385=",12,0,"30,213,217",58,5,92534194+1845784=94379978,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
751,31,False,False,86669258,60294542,"86,669,258+60,294,542=",12,0,146 963 800,58,5,40040952+42571261=82612213,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
752,32,False,False,26269523,860417848,"26,269,523+860,417,848=",12,0,"886,687,371",58,5,12074787+883366766=895441553,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
753,33,False,False,288317111,6719702,"288,317,111+6,719,702=",12,0,"295,036,813",58,5,808308620+9967409=818276029,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
754,34,False,False,375974393,17570295,"375,974,393+17,570,295=",12,0,"393,544,688",58,5,924124509+20542733=944667242,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
755,35,False,False,702855193,392159457,"702,855,193+392,159,457=",12,0,"1,095,014,650",58,7,134297937+860428010=994725947,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
756,36,False,False,8293063,5579292,"8,293,063+5,579,292=",12,0,"13,872,355",58,5,8623978+1625831=10249809,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
757,37,False,False,8677809,26959317,"8,677,809+26,959,317=",12,0,"35,637,126",58,5,3580977+29080944=32661921,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
758,38,False,False,9709796,498497748,"9,709,796+498,497,748=",12,0,508 207 544,58,5,2541996+899857020=902399016,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
759,39,False,False,83954275,8324636,"83,954,275+8,324,636=",12,0,"92,278,911",58,5,81617082+9795774=91412856,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
760,40,False,False,84038950,59508035,"84,038,950+59,508,035=",12,0,"143,546,985",58,5,60628190+20848187=81476377,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
761,41,False,False,47706879,737397363,"47,706,879+737,397,363=",12,0,"785,104,242",58,5,51069441+398753215=449822656,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
762,42,False,False,975019769,8584821,"975,019,769+8,584,821=",12,0,"983,604,590",58,5,514657562+4766766=519424328,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
763,43,False,False,764100366,12205532,"764,100,366+12,205,532=",12,0,"776,305,898",58,5,530382187+95795864=626178051,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
764,44,False,False,325038684,314311216,"325,038,684+314,311,216=",12,0,"639,349,900",58,5,744257064+123944720=868201784,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
765,45,False,False,3626898,8897740,"3,626,898+8,897,740=",12,0,"12,524,638",58,5,3205993+6157344=9363337,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
766,46,False,False,3654384,90928948,"3,654,384+90,928,948=",12,0,"94,583,332",58,5,9067851+65451976=74519827,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
767,47,False,False,5215841,248222037,"5,215,841+248,222,037=",12,0,"253,437,878",58,5,8831777+512842903=521674680,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
768,48,False,False,83213051,3277055,"83,213,051+3,277,055=",12,0,"86,490,106",58,5,40623508+8028352=48651860,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
769,49,False,False,97302597,72197177,"97,302,597+72,197,177=",12,0,"169,499,774",58,5,89641725+86269382=175911107,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
770,50,False,False,43522959,626053173,"43,522,959+626,053,173=",12,0,669 576 132,58,5,52685574+284134403=336819977,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
771,51,False,False,810599385,6461223,"810,599,385+6,461,223=",12,0,"817,060,608",58,5,229676728+1830269=231506997,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
772,52,False,False,368321110,61308300,"368,321,110+61,308,300=",12,0,"429,629,410",58,5,521099284+74590483=595689767,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
773,53,False,False,347634465,156805150,"347,634,465+156,805,150=",12,0,"504,439,615",60,5,371661015+705203881=1076864896,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
774,54,False,False,8980889,7917286,"8,980,889+7,917,286=",12,0,"16,898,175",58,5,3592087+6208483=9800570,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
775,55,False,False,3149015,51428634,"3,149,015+51,428,634=",12,0,"54,577,649",58,5,8469850+35878403=44348253,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
776,56,False,False,3132772,920969091,"3,132,772+920,969,091=",12,0,"923,101,863",58,5,7013354+110527021=117540375,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
777,57,False,False,15986434,1392246,"15,986,434+1,392,246=",12,0,"17,378,680",58,5,75938091+5185820=81123911,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
778,58,False,False,48951570,94029536,"48,951,570+94,029,536=",12,0,"The sum of 48,951,570 and 94,029,536 is 142,",58,20,35531306+23257002=58788308,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
779,59,False,False,22063662,572653085,"22,063,662+572,653,085=",12,0,"594,716,747",60,5,83713578+960135210=1043848788,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
780,60,False,False,291062901,3723758,"291,062,901+3,723,758=",12,0,"294,786,659",58,5,484411474+3630445=488041919,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
781,61,False,False,117221765,47622549,"117,221,765+47,622,549=",12,0,"The sum of 117,221,765 and 47,622,549 is 164,",58,20,535806581+19890743=555697324,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
782,62,False,False,730626411,467731809,"730,626,411+467,731,809=",12,0,"1,198,358,220",58,7,574900629+379019039=953919668,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
783,63,False,False,3714885,7521962,"3,714,885+7,521,962=",12,0,"11,236,847",58,5,3714419+6567436=10281855,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
784,64,False,False,9006484,53267652,"9,006,484+53,267,652=",12,0,"62,274,136",58,5,2312424+33378898=35691322,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
785,65,False,False,5222029,198699994,"5,222,029+198,699,994=",12,0,"203,922,023",58,5,5088526+804963760=810052286,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
786,66,False,False,64833346,1716892,"64,833,346+1,716,892=",12,0,"66,550,238",58,5,23970281+9637409=33607690,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
787,67,False,False,10226838,45688794,"10,226,838+45,688,794=",12,0,"55,915,632",58,5,93387576+84029604=177417180,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
788,68,False,False,49922028,225780966,"49,922,028+225,780,966=",12,0,"275,702,994",58,5,81335478+330784249=412119727,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
789,69,False,False,131742199,8562138,"131,742,199+8,562,138=",12,0,"140,304,337",58,5,701646087+8816190=710462277,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
790,70,False,False,144889651,97098489,"144,889,651+97,098,489=",12,0,"241,988,140",58,5,446977620+85935355=532912975,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,1,0,1
